@relation 'digits-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.286X3-0.28X59-0.246X10+0.239X34+0.235X35... numeric
@attribute '0.274X6+0.267X15-0.258X55-0.252X61+0.25 X7...' numeric
@attribute -0.323X44-0.277X36-0.269X45-0.248X37+0.221X39... numeric
@attribute 0.252X62-0.223X26+0.214X29-0.211X19+0.203X21... numeric
@attribute -0.317X16-0.282X8-0.249X56-0.244X63-0.237X24... numeric
@attribute '0.359X50+0.286X49+0.281X32+0.265X24+0.26 X58...' numeric
@attribute 0.278X27+0.262X26+0.257X28-0.25X52-0.234X4... numeric
@attribute -0.367X53-0.351X64+0.293X36+0.256X47+0.221X28... numeric
@attribute '-0.27X17-0.231X25+0.22 X64-0.217X13+0.215X58...' numeric
@attribute -0.351X17-0.294X25+0.241X51-0.209X10-0.205X9... numeric
@attribute -0.368X49-0.295X57-0.277X6-0.232X41-0.198X50... numeric
@attribute -0.38X49-0.333X32+0.262X17-0.237X60-0.221X41... numeric
@attribute -0.456X48-0.269X39-0.258X12-0.251X56-0.237X20... numeric
@attribute 0.343X46+0.272X17+0.267X37+0.262X60+0.239X38... numeric
@attribute 0.337X25-0.311X13-0.3X5+0.284X17+0.263X28... numeric
@attribute -0.366X9-0.341X48-0.292X5-0.257X56-0.223X36... numeric
@attribute 0.457X57-0.39X41+0.248X58-0.24X42-0.223X8... numeric
@attribute '-0.547X9-0.366X57+0.33 X5+0.264X25+0.22 X32...' numeric
@attribute 0.408X57-0.288X41-0.269X30-0.242X37-0.236X22... numeric
@attribute '0.36 X9-0.304X48-0.244X50-0.239X29-0.229X42...' numeric
@attribute -0.399X48+0.351X64+0.289X35-0.247X61-0.247X41... numeric
@attribute 0.456X32-0.326X41-0.313X5+0.291X48-0.267X31... numeric
@attribute -0.294X54+0.276X50-0.27X13+0.257X5-0.237X35... numeric
@attribute '-0.402X8+0.29 X15-0.256X41-0.239X22-0.225X16...' numeric
@attribute '0.293X61-0.28X24+0.237X60-0.227X50+0.22 X39...' numeric
@attribute -0.388X12+0.295X52+0.281X44-0.237X26+0.224X53... numeric
@attribute 0.331X26-0.3X19+0.287X52-0.224X24+0.219X50... numeric
@attribute '0.385X52-0.294X50-0.234X36-0.231X13+0.23 X24...' numeric
@attribute -0.328X18+0.285X59-0.285X10+0.269X3-0.266X56... numeric
@attribute '0.473X53-0.321X23-0.252X46+0.23 X39-0.206X42...' numeric
@attribute 0.395X50+0.323X47+0.289X55+0.275X45-0.237X48... numeric
@attribute -0.389X17+0.347X25-0.345X39+0.242X12-0.219X54... numeric
@attribute -0.333X31-0.285X12+0.267X15-0.257X8+0.243X13... numeric
@attribute 0.472X17-0.427X25-0.275X44-0.269X39-0.249X9... numeric
@attribute -0.333X20+0.303X29+0.266X56+0.246X19+0.221X31... numeric
@attribute -0.374X56+0.296X49-0.261X44+0.261X64-0.248X7... numeric
@attribute -0.448X49+0.397X32-0.233X21+0.231X42+0.228X57... numeric
@attribute -0.344X51+0.254X35-0.251X26-0.203X23+0.198X24... numeric
@attribute -0.379X31-0.271X51-0.262X7+0.254X44+0.241X42... numeric
@attribute '0.341X61+0.31 X51-0.229X23+0.223X14-0.209X5...' numeric
@attribute Digit? {0,1,2,3,4,5,6,7,8,9}

@data
0.429163,3.373416,-1.430385,-1.810729,-0.635863,0.957484,-1.172438,2.177863,-0.526207,1.605641,-0.515049,1.499715,-0.736086,0.468118,0.262476,2.173801,-3.141986,-1.881213,-1.193809,-1.207632,3.005914,1.398737,-2.553438,1.499382,0.142533,-0.486446,-2.010652,-0.180823,-0.174109,-1.033952,-0.929499,0.244828,-0.406459,-0.47666,-0.341406,-0.027938,0.251621,-0.178409,-0.39603,1.037195,7
4.495723,1.26333,-0.07764,-0.811483,-1.951682,0.101258,1.4895,-0.723055,0.531213,-1.415485,1.886206,-1.238246,0.987261,-0.807168,1.063855,-1.291542,2.02716,-0.289004,-0.183276,0.328113,-1.552476,-1.474806,0.524943,0.554317,-0.635378,-0.724115,0.916084,-0.184239,0.204744,-0.426389,0.423759,1.189789,0.11529,1.057602,0.532404,0.206525,-0.402672,-0.243739,-0.22562,-0.853159,4
0.343389,-5.544986,-2.252943,1.077432,-4.51254,-0.871288,-2.234807,1.140336,1.696697,0.01535,-1.54044,0.014667,-2.058275,-0.632011,0.698521,-1.099408,-0.295456,-0.25641,-0.023768,-0.100985,-0.929171,1.604524,-0.206535,-0.623479,-0.667681,0.529182,-0.775396,0.330168,-0.42883,-0.76299,1.116072,0.178933,0.578194,-0.178802,0.258528,-0.899119,-0.614909,0.474236,-0.303336,0.852803,6
-4.005588,0.773214,3.437021,1.499076,0.789957,0.076278,0.432836,1.368817,0.798672,-1.625142,0.122589,-0.330052,0.16958,0.641805,-0.300273,0.265028,-1.056174,0.70852,1.597554,-0.274931,-0.847225,-0.12906,0.312324,0.028564,1.24916,0.368145,-0.686654,0.52969,-0.761582,0.027119,-0.31165,0.511676,0.18808,0.208929,-0.533923,-0.436404,-0.333723,0.092016,0.379248,0.24959,3
-0.777686,1.790987,-3.096203,0.327247,2.43199,0.789454,-2.053647,-1.028454,-1.428124,0.691104,1.820621,-0.141031,-0.349717,0.025352,0.8742,-0.961384,0.284753,-0.691893,-0.9833,-0.190153,0.31963,-0.369681,-0.136757,-0.190459,0.826529,0.368009,-0.445859,0.22956,0.818673,0.130389,0.425595,1.061694,-0.368282,0.731712,-1.360219,-0.120594,-0.345857,-1.19268,0.3207,1.145581,1
-0.112757,4.34022,0.068387,-0.96712,-1.333834,-0.040796,-0.02184,0.382379,1.690937,0.690538,-1.116146,0.446366,0.686791,0.535114,0.94468,-1.087174,1.708438,0.269488,-0.285763,0.67637,-1.716449,0.318236,0.031223,0.460074,0.199314,-1.370865,-0.533999,-0.665213,-0.555191,-0.055357,-0.031145,0.187836,0.441733,0.30365,0.871768,0.480862,-0.015198,-0.489889,0.233277,-1.984054,3
-1.69995,-2.198486,0.238288,2.478821,-1.798268,-0.418505,0.059785,1.608545,1.237244,-1.579037,0.562342,-0.834174,-0.038714,-1.402242,1.574677,1.149892,-0.452299,-0.80379,-0.228676,-0.159346,0.794018,0.282414,-0.520473,-0.585691,0.103097,-1.861874,-1.035106,-0.277088,0.804072,-0.698914,1.439513,1.145796,0.328709,1.057191,-0.154512,-0.73561,-0.208171,0.110019,0.764501,-0.705701,9
0.180081,1.138752,-4.447586,1.737794,1.492955,-0.295659,-0.102891,-0.383548,-1.70958,0.535651,0.491073,-0.097799,-0.145905,-0.307442,-0.410485,-0.151622,-0.015195,0.408565,0.366647,0.168594,-0.827807,-0.37791,0.984495,-0.351218,0.746178,-0.130516,0.180992,0.092026,0.12848,0.076159,0.14122,-0.081616,0.121667,0.046047,-0.369903,0.038966,-0.202482,-0.309977,-0.348572,0.923546,1
0.443138,2.560214,-0.441449,-2.046453,0.406952,-2.797511,-1.061429,0.881945,0.4389,-0.857806,-1.7365,-0.874748,0.054313,0.499571,-1.278376,0.757331,-1.207509,-0.19009,-0.429044,-1.606964,1.356666,0.791426,0.229119,0.873408,-0.029923,-0.575742,-0.205717,0.790939,-0.312169,-0.219333,-0.161653,-0.998298,-0.211422,-1.118973,-0.684427,-0.143998,-1.220533,-0.182093,-0.356181,-0.475433,7
0.636648,-4.131802,-0.974834,0.592267,-2.089195,-0.920006,-1.901994,3.503389,-0.005504,-0.258466,-0.674718,-0.129022,-1.201938,-0.246555,-0.007646,0.111826,0.350104,-0.021661,0.30841,0.287689,-1.448187,0.9026,-0.321052,-0.021556,-0.510647,-1.141901,-0.487919,-1.351899,0.407458,0.153449,-0.020672,0.186195,0.191796,0.708266,-0.843368,1.029527,0.328076,-0.048613,-0.752183,0.259994,6
-1.710177,0.71067,0.010962,-0.181621,1.005769,2.143638,-0.591871,0.5464,-0.109641,1.009129,-0.291124,0.190711,1.623532,-0.663186,3.178324,-0.529964,0.431921,-1.086989,-0.894796,-1.082054,-0.982647,-0.074721,-0.05402,0.151678,-0.836188,-0.129516,0.319792,-2.073534,0.415917,-1.042967,1.108345,-0.975511,0.74759,-0.497549,-0.146139,-0.458701,-0.017566,-0.244546,0.509083,-1.489146,8
4.521874,1.440657,-0.915676,-1.730511,-2.129939,-0.612013,0.27438,-0.859028,0.435319,-1.446708,1.013768,-0.836167,1.617531,-1.197058,0.658411,-1.214,2.241398,-0.347213,-0.663902,0.172274,-1.741682,-1.068871,0.513319,0.334612,-0.511825,-0.870556,0.887798,0.166017,0.633312,-0.45419,0.669237,0.558686,0.166331,0.615889,0.561788,0.127534,-0.381795,-0.228164,0.347179,-0.99748,4
-3.940445,0.612084,3.555844,1.764795,-0.004327,-0.180157,0.170218,1.521603,1.23142,-2.131533,-0.726504,0.227668,1.157029,-0.185261,-0.338252,0.038736,-0.331329,0.065012,0.317633,-0.07213,-1.08447,-0.067687,0.014567,-0.276084,0.984944,0.575244,-0.892015,0.533233,-1.197249,-0.425049,-0.146584,0.902774,-0.335238,0.598545,-0.687468,-0.250848,0.046327,0.369789,0.380824,0.021809,3
0.443264,-0.172693,-4.452681,0.114945,1.291482,-0.051103,-0.572792,0.739963,-2.01855,0.336573,0.90809,0.366841,-0.272045,-1.340831,0.549752,0.475898,-0.757367,0.87119,1.610745,0.834955,-0.404089,-0.07077,0.099147,-0.101753,0.203611,-0.432854,0.577404,0.435821,-0.737372,-0.085199,-0.252959,0.196983,0.984166,0.409103,-0.419083,-0.087534,-0.16993,-0.113332,-0.011136,0.124249,1
4.815765,-0.005489,-0.155299,-1.954106,-1.268182,-0.856581,0.493109,-0.790387,1.865263,-1.469361,0.842973,-0.42614,1.222646,-0.220644,0.59166,-0.493747,1.789863,-0.288969,0.173279,0.700552,-1.53559,-0.809997,-0.130821,0.01142,-0.11738,-0.108474,0.906476,-1.383193,0.336609,-0.256444,-0.164752,0.889321,-0.331095,0.266214,0.957054,-0.25788,-0.383576,-0.221375,-0.735784,-0.22299,4
1.35128,-1.607978,3.465833,-1.456407,0.925566,-0.113338,-1.416384,-0.648398,0.576519,0.121302,0.322541,0.56604,0.894646,0.353739,0.920141,-0.427268,-0.025313,0.727119,1.587757,0.076683,-0.11272,0.850691,-0.725078,-0.86938,0.395424,0.11488,0.695557,0.62511,-0.010114,0.473452,-0.19438,0.002868,0.267055,0.166902,-0.19071,0.097599,-0.160736,-0.213605,-0.472624,0.345619,0
-1.930462,0.623379,-0.159386,-3.029881,-0.927606,-0.728479,2.988476,1.289835,1.254375,-0.081884,0.292791,-1.946969,1.146135,1.373983,0.63814,-1.535025,0.179817,0.292828,1.021908,-0.246757,-0.322283,-0.592309,-0.959446,-0.437053,0.610648,1.430592,-0.814655,-0.554089,-0.390719,0.354353,-0.069334,0.150145,-0.376612,0.38789,0.482483,0.24566,0.381224,0.81517,-0.086194,-0.571247,5
-4.83041,0.744817,3.07944,1.185929,0.454624,0.468644,2.691401,0.904894,-0.107723,-0.657641,0.171618,-0.31427,-0.288769,0.618645,-1.369549,-0.398662,-0.716851,-0.159408,-0.4016,-0.620261,0.115577,-0.490373,-0.554508,0.230853,1.066021,0.621295,-1.271508,0.661182,-1.070938,-1.400004,-0.234373,0.562155,-0.190865,0.241909,-0.85903,-0.126669,-0.210684,0.371267,-0.475678,0.230638,3
0.882958,-3.290741,-2.474097,-1.117208,-0.376508,0.157819,0.38514,-0.173797,-1.474919,2.16326,-0.244628,0.647075,0.180584,0.139596,-0.141298,-0.67017,-0.078471,1.274639,0.937004,1.016438,0.035507,-0.545605,0.034088,-0.881604,0.28221,1.2842,-0.02603,0.130046,0.790998,-0.581873,-0.243027,-0.300682,0.273828,-0.083127,-0.371802,-0.743891,0.034435,1.173921,0.234925,-0.177755,6
-1.825063,0.240477,2.846599,2.104658,0.005421,-0.185384,1.279265,0.282745,-0.616752,1.060922,0.768174,-1.51253,-0.132335,0.140431,1.559022,-0.597638,0.53699,-0.397819,-0.854566,0.20177,0.200535,-0.737838,0.612117,-1.296113,0.050907,-0.289768,-0.858748,0.077076,0.928293,-1.778219,-0.787967,0.589435,-0.829564,-0.137031,-0.751462,-0.463256,-0.298858,-0.125993,0.962569,-0.110328,9
1.121061,-4.527742,-0.379793,-0.243028,-1.8461,-0.951664,-1.429699,2.960434,0.333353,-0.193819,-1.315022,0.26028,1.07139,-0.312644,0.299429,0.898252,0.372926,-0.044064,0.104814,0.563633,-0.246954,0.088178,0.692857,-0.073506,0.596063,-0.783214,-0.558426,-0.131418,0.20745,0.871028,0.416678,0.2239,0.384787,0.428834,0.416044,0.312944,-0.10079,-0.098693,-0.130146,-0.267332,6
-0.319357,0.336996,-4.895608,0.010877,0.77376,-0.427676,0.005804,0.055886,-1.952661,0.484504,1.328391,-0.891016,-0.269766,-0.233755,0.17274,0.303143,-0.321641,0.226636,0.759849,0.280744,-0.751981,-0.561334,0.583692,0.014208,0.435106,-0.37469,0.212286,-0.126629,0.232743,-0.326698,0.000712,-0.190033,0.72835,0.095583,0.337937,0.059105,-0.064037,-0.000343,-0.39996,0.306202,1
-0.252156,6.447651,0.366244,-1.423952,-2.802572,-0.323299,-3.677739,1.572042,-0.601183,0.508677,-0.705752,0.88256,-0.681573,-0.303259,0.459213,1.405207,-1.903186,-1.353315,-0.649408,-0.030092,1.729468,-0.647271,-1.884451,-1.106135,1.553679,0.904917,0.969866,-1.182302,0.502495,-0.178728,-0.612292,0.01224,-1.535901,-0.735954,0.941933,-0.855598,0.921478,0.031206,-1.309755,-0.43716,7
1.25142,-1.048058,1.172313,-0.511896,-0.455063,-1.160294,3.468302,1.006203,0.399169,0.353347,0.003287,-1.732201,0.651125,1.048268,0.158709,-0.260136,-0.014713,0.287958,0.764005,-0.733864,0.48144,-0.385507,-0.136291,-0.427815,-0.376802,-1.141074,0.799284,-0.217046,-0.055237,-0.529674,-1.300399,0.206981,-0.337273,0.199535,0.949233,-0.302288,0.624225,1.168254,0.907746,-0.162972,5
5.720273,-1.277418,0.032243,-0.781146,0.430226,0.275685,0.725326,0.3861,2.196899,-1.485903,0.853786,0.401614,0.738971,0.564238,0.133718,-0.387893,0.839766,0.262698,1.056844,0.4471,-0.350583,-0.62637,-0.611769,0.415486,-0.199599,-0.067166,0.139367,-1.439033,-0.332973,-0.788249,-1.007394,0.209328,-1.080731,-0.845745,0.904782,-0.313594,-0.043904,-0.141571,-0.827131,0.272674,4
4.84584,1.621979,0.999436,-0.667995,-3.72949,1.730117,1.019549,0.114717,-0.238678,-2.073733,2.977316,-1.505061,2.108397,-0.659729,1.058826,-1.525862,2.804491,-0.359054,-0.281241,-0.312807,-1.374004,-1.1104,0.638806,1.232831,-2.502585,-0.665241,-0.393527,0.8293,-0.206097,0.625307,0.080915,0.333761,0.759777,0.552594,0.295155,0.435093,-1.389408,0.940063,-0.239248,-0.569947,4
-0.605963,2.299482,-0.717559,-1.031032,0.967072,-2.053044,-1.307213,1.600216,-0.09189,-1.523212,-0.172729,-0.935185,-0.306688,-1.325905,-0.255708,0.795898,-0.655804,0.303654,0.306038,-0.688331,1.809675,0.148126,-0.53198,0.326676,-1.589431,-0.704909,-0.430762,-0.478169,0.263415,0.021402,-0.579193,-0.453709,0.019249,-0.768834,0.267992,0.433284,-0.869127,-0.686536,0.051228,-0.199446,7
-6.153267,-1.60946,-2.005017,-0.964087,-2.003716,1.509106,-0.259139,-1.518631,1.43505,-1.269598,0.458798,1.116814,0.233451,-0.575066,-1.246876,0.543746,-0.003741,-0.543054,-0.902279,-0.229554,-0.616647,0.779741,-1.129635,0.782609,0.025264,0.379271,0.104771,1.033054,0.045056,0.00941,0.382542,0.416017,0.172675,-0.339016,1.885302,-0.908707,-0.263542,0.10269,0.080222,0.576698,2
-1.497103,1.749136,-0.138112,-0.575193,0.385932,-0.369135,0.019344,0.404682,0.065815,-0.38475,0.068843,-0.641704,2.157009,-1.197969,2.060962,-1.287066,0.111201,-0.258301,0.266596,-0.487102,-1.472101,-0.50169,-0.466257,-0.865011,0.318519,1.720588,-0.900406,-0.90148,0.90472,-0.580528,0.390292,-0.536024,0.88683,-0.625376,1.117249,-0.034691,-0.274641,-0.791471,-0.064777,0.494712,8
-2.411369,-1.31359,-3.1217,2.054749,-1.311184,0.204361,-2.177209,-2.793415,0.293735,0.362544,-1.39261,0.959252,0.219724,-0.646331,-0.974093,-0.067653,-0.106286,0.571792,-0.492049,-1.131666,0.955071,0.141263,0.515183,0.185557,-1.650312,0.171475,-0.13294,-0.28864,1.175498,0.289163,0.06593,0.473507,0.078047,-0.576837,2.167414,-0.718883,-0.846089,-0.660615,-0.03414,-0.993137,2
-2.632417,-1.465037,-2.218699,3.0023,-4.00125,-0.289421,-1.618349,-6.399032,2.576724,0.224861,-0.246813,-0.539222,-0.828735,0.609285,0.614139,-1.089316,-0.184418,0.625215,0.518563,-0.701001,2.3036,-0.695558,1.054744,-1.133694,-0.317114,-0.433738,-0.465024,-0.709986,-0.617895,-0.195983,-0.546087,-0.291496,1.273559,-0.345432,0.349443,0.070827,0.068692,-0.423645,0.143269,0.610655,2
-1.255578,1.560806,-0.741201,-3.85435,-1.141114,-1.795703,2.91443,-0.571686,0.273801,-0.496229,0.119364,-1.832093,0.085434,0.036531,-0.560384,-0.422725,-0.961158,-0.150779,0.421301,-0.827311,0.051668,-0.346045,-0.483919,0.478324,0.488724,0.65188,-0.621112,0.508801,-0.190741,-0.213758,0.788043,0.880432,-0.727091,1.272056,-0.516067,0.788458,0.530703,0.085172,-0.452032,-0.111878,5
-0.660693,5.204381,-0.760556,-0.663919,-2.966274,0.052275,-2.543965,2.233053,-1.287956,0.758394,-0.916249,1.280965,-0.121598,0.049908,-0.505254,3.781332,-2.743227,-1.997824,-0.559329,-1.028325,1.575393,0.993976,-1.657211,-1.956783,0.051269,0.448363,0.314316,-1.619235,-0.37343,-0.437269,-1.355021,-0.107311,-0.975741,-1.081216,0.875766,-0.032114,0.394055,-1.022249,-0.336199,0.044588,7
-1.909988,0.644108,1.426212,2.003991,0.798683,-0.480355,0.543958,-0.431033,-0.17091,-0.636705,1.153891,-0.835376,0.986274,-0.244902,0.750499,0.588704,0.294013,-0.57399,-0.351493,-0.318276,-0.053308,0.664875,-1.337472,-1.237019,-0.385066,-1.332059,0.418975,-0.387819,0.472432,-1.115485,0.125918,-0.033341,-0.027796,0.285409,-0.083029,-0.655558,0.374715,1.061954,0.502855,-0.56344,9
1.655025,-0.307182,-0.134381,-2.03831,-0.464134,-1.711463,3.485268,0.077992,0.225117,0.431614,-0.42899,-1.493833,1.005769,0.854699,-0.419318,-0.848394,-0.049322,0.673629,1.115122,-1.107911,-0.039849,-0.138038,-0.577934,-0.336117,0.059012,-1.530381,0.282353,-0.525922,-0.306477,0.019004,-0.130819,-0.14218,-0.793052,0.299483,0.872016,0.222745,0.768759,0.87926,0.471611,-0.148936,5
5.003934,-0.093734,0.098642,-2.00849,-0.646345,-0.950415,0.6479,-0.941929,1.39828,-1.443032,1.203125,-0.756613,0.096503,0.505121,-0.606228,-0.746951,1.498518,0.152214,0.337855,0.426286,-0.510169,-1.365778,-0.184162,0.380891,-0.147964,-0.123495,0.989344,-1.474207,0.400495,-0.44543,-0.149466,0.336783,-0.757282,-0.377257,0.643884,-0.245865,-0.504721,-0.357781,-0.978394,-0.373208,4
-1.810577,-0.231278,-1.116283,1.00688,0.014574,0.866947,-0.156815,0.714675,0.806769,-0.70009,1.358803,-0.042479,0.70449,-1.291948,1.822828,1.373848,-0.102354,-0.625078,-0.54978,0.901639,1.070663,0.093308,-1.732704,0.306663,-2.062533,1.228379,-0.914141,-1.113597,2.026527,-1.674518,-0.349282,0.044299,-1.132513,-1.014817,-0.429477,-0.100966,-0.243566,-0.324392,-0.636147,0.692195,8
-1.133881,2.800889,1.029438,-0.049091,1.017571,2.208596,-0.226518,1.185448,0.869313,1.513971,0.0166,0.234189,-0.054179,0.855345,2.498161,-2.098468,1.237343,-0.344449,-1.016475,-0.341548,-0.005495,-0.748809,0.592379,0.144496,0.790979,-0.407364,0.174843,-0.525781,0.14027,-0.331224,-0.904533,0.814582,-0.201534,-0.102539,-0.536798,-0.878013,-0.921901,-1.010852,-0.001326,-1.265977,8
4.025764,1.496837,-0.851352,-1.790952,-0.749131,-1.573299,0.259583,-1.298294,0.716837,-0.842666,0.167568,-0.524858,0.956945,-0.357302,-0.115505,-0.694537,1.355344,-0.713702,-1.067214,-0.457974,-1.079589,-0.451266,0.316716,-0.203134,0.542683,-1.296905,0.747739,-0.095133,0.476624,-0.986753,0.432401,0.798123,0.444998,1.009078,0.235016,0.143218,-0.08724,-0.616197,0.885925,-1.42625,4
-0.233781,-1.172422,-0.46375,3.476313,-1.789533,-0.539311,-0.742994,0.939377,1.338561,-0.750454,-0.477564,-0.34171,0.404883,-0.276193,1.269659,-0.515361,0.996013,0.062365,0.018203,0.615039,0.225319,-0.34012,0.165218,-1.397063,0.127058,-1.954473,-0.026524,-0.394496,-0.71135,-0.692627,0.699804,1.681568,-0.748689,1.079291,-1.009354,-0.939575,-0.014516,0.17268,0.395984,0.094115,9
1.101549,-3.371084,3.690425,-1.715166,-0.333602,-0.84384,-0.565002,-0.979576,-0.476165,-0.39243,-0.632938,0.979939,0.52541,-0.698856,-1.285858,0.146628,-0.224355,0.684759,0.704731,-0.102344,-0.836783,0.268491,-0.189814,0.317605,0.902422,-0.2331,0.495418,0.829587,-0.490909,0.820807,0.432475,-0.393029,-0.501164,-0.167219,0.254752,0.277643,0.040038,-0.347589,-0.381959,-0.292664,0
-1.830346,1.034164,-1.86817,-1.35833,0.641928,3.644668,0.089122,0.36535,1.402392,0.614693,1.236409,1.139782,0.480652,-1.026452,3.185965,-0.59919,1.74512,-1.558884,-1.750662,0.500066,-2.118754,0.282948,0.921798,0.150878,0.582168,-0.938351,-0.702992,-1.573416,-0.675756,0.665941,-0.180822,0.945694,-0.964945,0.106793,-0.293433,-0.202682,-0.211232,-1.446266,0.837717,-0.149546,8
-1.970525,1.444729,1.480356,1.583816,0.229752,0.022347,0.556379,0.084065,0.345501,0.055719,0.859023,-1.032073,1.100516,-0.800556,2.855354,-0.355963,0.319376,-0.159973,0.218073,0.414478,-1.006817,-0.126387,-0.133812,-1.335311,-0.016256,0.048881,-0.612881,-0.36698,0.915744,-1.245635,-0.432974,0.045324,-0.814606,-0.182716,-0.366801,-0.19679,0.47206,-0.048708,1.055589,-0.309964,9
-2.468195,0.33688,-1.244616,-1.22598,1.747737,3.957932,0.487636,0.433702,0.639391,0.601437,1.662121,0.899937,0.244718,-0.734977,2.444181,-0.324006,1.076836,-1.61589,-1.8383,-0.53884,-0.62389,0.32126,0.089837,0.227586,-0.32119,-1.288752,-0.198089,-1.592576,-0.569335,-0.229984,-0.062946,0.203806,-0.334745,-0.07243,0.6055,-0.000767,0.097425,-0.360662,0.115055,-0.613163,8
1.105077,-1.750042,3.444014,-1.820302,0.158997,-0.930648,0.274177,-0.842505,-0.260511,-0.047374,-0.102688,0.354909,0.533033,-0.66048,-0.166124,-0.08493,-0.114051,0.59861,1.077189,0.115237,-0.397653,0.523793,-0.34754,-0.771491,-0.176132,-0.021384,0.118406,-0.224581,-0.883414,-0.153966,-0.763739,-0.095357,0.24528,-0.311203,0.071735,-0.060796,-0.235609,0.101606,-0.566821,-0.274965,0
1.834008,1.451506,-2.370585,2.012646,0.923495,-0.989783,3.248432,-1.356824,-0.463921,0.040886,-0.519653,0.050691,-0.222924,-1.847485,-1.101545,0.410171,-0.47857,0.406447,0.139671,-0.789707,-0.430042,0.34236,1.170413,-0.833387,0.422384,-1.048193,0.11874,0.168721,1.467827,0.092617,0.422451,-0.112097,-0.666221,0.005668,0.162214,0.090785,-0.252267,-0.190247,0.008917,0.489813,1
-6.056873,-1.343504,-1.916278,-1.666554,-0.269119,2.088562,0.006473,0.504787,-0.423736,-1.136809,0.700457,1.651239,0.618174,-1.157121,-0.914761,0.177046,-0.174751,0.19592,-0.183132,0.354324,-0.666121,-0.869487,-0.90932,1.034989,0.858396,0.127615,0.346912,-0.279936,-0.521718,-0.066565,-0.915539,0.471354,0.180909,0.480199,-1.116655,-0.267684,0.101309,0.260979,0.331523,0.296052,2
-4.501065,-0.864213,2.515869,2.319369,0.465249,0.466384,-0.056456,0.860106,-0.190472,-1.346717,0.318712,0.041327,-0.124673,1.231346,-2.251962,0.366574,-0.506805,0.018533,-0.148674,-0.463031,0.138111,-0.657133,-0.062623,0.614035,0.531695,0.068746,-0.857757,0.130307,-0.311722,-0.772266,0.075967,1.2659,-0.017492,0.686303,0.027626,0.105209,0.245044,0.128277,-0.793655,0.737634,3
4.941491,-0.182686,-0.688364,-1.481289,-0.30988,-0.869965,0.24792,-0.562245,1.255184,-0.904432,0.968352,-0.458618,0.024132,0.487352,-0.225383,-0.459321,1.47011,-0.309013,-0.159003,0.782855,-0.713579,-0.716768,0.294476,-0.612786,-0.089931,0.709524,0.107731,-1.046908,-0.170751,-0.688749,0.037852,0.695624,0.343276,0.343234,0.03514,-0.389657,-0.356682,-0.333287,-0.09556,-0.457464,4
-0.326097,-1.459826,2.137414,-1.286326,-1.38743,-1.651006,2.926449,1.805249,0.976128,-1.028786,-0.943323,-1.295811,1.558898,1.04678,-0.876055,0.037196,0.156229,0.330344,0.722326,-0.742965,-0.051745,-0.172846,-1.086862,0.134288,-0.472225,-0.491543,0.764448,-0.524892,-0.811684,-0.375821,-0.392494,0.386491,-0.40431,0.060299,0.007095,-0.409376,-0.143137,0.307579,0.175386,-0.844856,5
-0.267467,-3.920207,1.334425,-1.164093,-1.694789,-1.052937,-0.614302,2.557838,0.866123,-0.306586,-0.873382,-0.395424,2.180441,0.679682,0.780932,0.950781,0.506095,-0.685026,-0.236264,-0.200184,-0.158353,0.889576,-0.918701,-0.057363,0.006452,-0.511067,-0.138394,-0.312779,0.266092,0.194821,0.100702,0.065991,0.21289,-0.004485,-0.041016,0.199635,-0.527712,-0.383581,-0.865172,-0.206426,6
-0.477262,3.937115,-0.321231,-0.272494,1.318259,-1.402272,-2.077147,1.513152,0.537249,-1.366968,-0.585529,-0.439833,0.485448,-2.301315,1.647993,-0.918703,-0.484056,0.892935,0.760282,0.018679,1.497567,-0.688069,-0.506292,-0.564738,-0.745308,0.72133,0.649476,1.00991,1.056361,0.103862,0.011119,0.308934,-1.301435,-0.27317,0.688594,-0.454294,0.155572,0.285046,-0.194771,0.832973,7
-3.952268,-0.275278,1.222115,-0.380367,0.550882,-0.163207,2.993974,1.984268,-1.450473,-3.510689,-2.135137,2.114729,3.566478,1.018275,-0.519386,-4.978347,-2.560621,-6.166524,2.651532,2.594765,0.123588,1.395654,-0.407321,-0.106055,-0.190857,0.195911,0.843646,0.13073,-0.838393,0.414131,0.061071,1.668975,0.781817,-2.778949,-0.950572,1.262363,0.297525,-0.33772,-0.511151,0.647887,8
-1.225815,-0.977591,4.53344,0.795052,-1.249158,-1.160761,-0.338563,0.673783,0.164113,-1.8176,0.246855,-0.951157,0.011579,-0.675754,-0.686206,-0.862299,0.977711,-0.358167,-1.014495,0.138994,0.139671,-2.018872,-0.303048,-0.218178,0.584215,-0.539243,-0.985566,-1.659808,0.272429,-0.889929,0.680347,-0.215237,-0.750708,-0.207127,-0.252841,-0.057013,0.248982,0.122171,0.075687,-0.061067,9
